type,entry_price,stop_loss,take_profit,initial_tp,entry_time,status,breakeven_applied,tp_extended,trailing_steps,exit_price,exit_time,pnl,exit_reason
BUY,3350.39,3347.8300000000004,3354.229999999999,3354.229999999999,2025-06-04 08:40:00,closed,False,False,0,3354.229999999999,2025-06-04 08:44:00,3.839999999999236,SL/TP
BUY,3372.62,3371.71,3373.9849999999997,3373.9849999999997,2025-06-04 22:45:00,closed,False,False,0,3371.71,2025-06-04 23:01:00,-0.9099999999998545,SL/TP
BUY,3373.92,3372.63,3375.855,3375.855,2025-06-05 01:25:00,closed,False,False,0,3375.855,2025-06-05 01:31:00,1.9349999999999454,SL/TP
BUY,3373.59,3372.23,3375.63,3375.63,2025-06-05 02:15:00,closed,False,False,0,3375.63,2025-06-05 02:19:00,2.0399999999999636,SL/TP
BUY,3368.91,3368.15,3370.0499999999993,3370.0499999999993,2025-06-05 05:20:00,closed,False,False,0,3370.0499999999993,2025-06-05 05:23:00,1.139999999999418,SL/TP
BUY,3374.78,3372.1600000000003,3378.71,3378.71,2025-06-05 06:30:00,closed,False,False,0,3372.1600000000003,2025-06-05 06:55:00,-2.619999999999891,SL/TP
BUY,3365.11,3364.7000000000003,3365.725,3365.725,2025-06-05 08:25:00,closed,False,False,0,3365.725,2025-06-05 08:28:00,0.6149999999997817,SL/TP
BUY,3364.93,3361.54,3370.0149999999994,3370.0149999999994,2025-06-05 08:40:00,closed,False,False,0,3361.54,2025-06-05 08:54:00,-3.3899999999998727,SL/TP
BUY,3362.43,3361.0,3364.575,3364.575,2025-06-05 08:55:00,closed,False,False,0,3364.575,2025-06-05 09:00:00,2.144999999999982,SL/TP
BUY,3368.14,3365.96,3371.41,3371.41,2025-06-05 09:25:00,closed,False,False,0,3365.96,2025-06-05 09:37:00,-2.1799999999998363,SL/TP
BUY,3366.53,3365.1000000000004,3368.675,3368.675,2025-06-05 10:00:00,closed,False,False,0,3368.675,2025-06-05 10:05:00,2.144999999999982,SL/TP
BUY,3381.43,3377.52,3387.2949999999996,3387.2949999999996,2025-06-05 15:55:00,closed,False,False,0,3377.52,2025-06-05 16:01:00,-3.9099999999998545,SL/TP
BUY,3376.74,3371.1600000000003,3385.1099999999988,3385.1099999999988,2025-06-05 16:05:00,closed,False,False,0,3385.1099999999988,2025-06-05 16:21:00,8.369999999998981,SL/TP
SELL,3354.1,3357.2599999999998,3349.36,3349.36,2025-06-05 23:25:00,closed,False,False,0,3357.2599999999998,2025-06-06 01:16:00,-3.1599999999998545,SL/TP
SELL,3363.82,3364.18,3363.2800000000007,3363.2800000000007,2025-06-06 03:05:00,closed,False,False,0,3363.2800000000007,2025-06-06 03:09:00,0.5399999999995089,SL/TP
SELL,3363.18,3364.1899999999996,3361.665,3361.665,2025-06-06 03:20:00,closed,False,False,0,3361.665,2025-06-06 03:35:00,1.5149999999998727,SL/TP
SELL,3358.39,3361.7599999999998,3353.335,3353.335,2025-06-06 03:55:00,closed,False,False,0,3361.7599999999998,2025-06-06 04:09:00,-3.369999999999891,SL/TP
SELL,3366.05,3368.77,3361.9700000000003,3361.9700000000003,2025-06-06 04:30:00,closed,False,False,0,3361.9700000000003,2025-06-06 04:42:00,4.079999999999927,SL/TP
SELL,3359.6,3363.1699999999996,3354.2450000000003,3354.2450000000003,2025-06-06 06:10:00,closed,False,False,0,3363.1699999999996,2025-06-06 06:18:00,-3.569999999999709,SL/TP
SELL,3358.43,3360.79,3354.8899999999994,3354.8899999999994,2025-06-06 15:00:00,closed,False,False,0,3354.8899999999994,2025-06-06 15:27:00,3.5400000000004184,SL/TP
SELL,3360.32,3365.3799999999997,3352.730000000001,3352.730000000001,2025-06-06 12:15:00,closed,False,False,0,3352.730000000001,2025-06-06 15:30:00,7.589999999999236,SL/TP
SELL,3312.52,3317.37,3305.245,3305.245,2025-06-09 03:10:00,closed,False,False,0,3305.245,2025-06-09 03:20:00,7.275000000000091,SL/TP
SELL,3315.71,3316.7,3314.2250000000004,3314.2250000000004,2025-06-09 08:50:00,closed,False,False,0,3314.2250000000004,2025-06-09 09:00:00,1.4849999999996726,SL/TP
SELL,3318.69,3320.5699999999997,3315.870000000001,3315.870000000001,2025-06-09 09:30:00,closed,False,False,0,3320.5699999999997,2025-06-09 09:47:00,-1.8799999999996544,SL/TP
SELL,3324.61,3328.6299999999997,3318.580000000001,3318.580000000001,2025-06-09 10:30:00,closed,False,False,0,3318.580000000001,2025-06-09 12:23:00,6.029999999999291,SL/TP
SELL,3321.89,3323.52,3319.4449999999997,3319.4449999999997,2025-06-09 11:55:00,closed,False,False,0,3319.4449999999997,2025-06-09 12:23:00,2.4450000000001637,SL/TP
SELL,3317.75,3319.39,3315.29,3315.29,2025-06-09 15:00:00,closed,False,False,0,3315.29,2025-06-09 15:07:00,2.4600000000000364,SL/TP
SELL,3315.95,3319.16,3311.1349999999998,3311.1349999999998,2025-06-09 16:10:00,closed,False,False,0,3311.1349999999998,2025-06-09 16:23:00,4.815000000000055,SL/TP
SELL,3323.77,3326.98,3318.955,3318.955,2025-06-09 17:15:00,closed,False,False,0,3318.955,2025-06-09 17:35:00,4.815000000000055,SL/TP
SELL,3329.78,3331.24,3327.590000000001,3327.590000000001,2025-06-09 18:55:00,closed,False,False,0,3327.590000000001,2025-06-09 19:00:00,2.189999999999145,SL/TP
SELL,3329.25,3331.25,3326.25,3326.25,2025-06-09 19:10:00,closed,False,False,0,3331.25,2025-06-09 19:15:00,-2.0,SL/TP
SELL,3312.06,3313.54,3309.84,3309.84,2025-06-10 08:25:00,closed,False,False,0,3309.84,2025-06-10 08:28:00,2.2199999999998,SL/TP
SELL,3327.08,3329.68,3323.1800000000003,3323.1800000000003,2025-06-10 10:15:00,closed,False,False,0,3329.68,2025-06-10 10:32:00,-2.599999999999909,SL/TP
BUY,3327.77,3326.98,3328.955,3328.955,2025-06-10 12:55:00,closed,False,False,0,3328.955,2025-06-10 12:58:00,1.1849999999999454,SL/TP
BUY,3331.1,3328.03,3335.7049999999995,3335.7049999999995,2025-06-10 15:15:00,closed,False,False,0,3335.7049999999995,2025-06-10 15:22:00,4.604999999999563,SL/TP
BUY,3337.61,3333.27,3344.1200000000003,3344.1200000000003,2025-06-10 15:30:00,closed,False,False,0,3344.1200000000003,2025-06-10 16:24:00,6.510000000000218,SL/TP
BUY,3333.29,3327.53,3341.9299999999994,3341.9299999999994,2025-06-11 05:15:00,closed,False,False,0,3341.9299999999994,2025-06-11 07:11:00,8.639999999999418,SL/TP
BUY,3338.58,3336.5,3341.7,3341.7,2025-06-11 10:25:00,closed,False,False,0,3336.5,2025-06-11 10:38:00,-2.0799999999999272,SL/TP
BUY,3337.8,3335.92,3340.6200000000003,3340.6200000000003,2025-06-11 10:40:00,closed,False,False,0,3340.6200000000003,2025-06-11 10:45:00,2.8200000000001637,SL/TP
BUY,3333.24,3331.1800000000003,3336.329999999999,3336.329999999999,2025-06-11 13:00:00,closed,False,False,0,3336.329999999999,2025-06-11 13:03:00,3.089999999999236,SL/TP
BUY,3334.35,3330.0600000000004,3340.784999999999,3340.784999999999,2025-06-11 15:15:00,closed,False,False,0,3340.784999999999,2025-06-11 15:21:00,6.434999999999036,SL/TP
BUY,3338.83,3334.5,3345.325,3345.325,2025-06-11 17:50:00,closed,False,False,0,3334.5,2025-06-11 18:45:00,-4.329999999999927,SL/TP
BUY,3374.12,3371.3900000000003,3378.2149999999992,3378.2149999999992,2025-06-12 08:25:00,closed,False,False,0,3371.3900000000003,2025-06-12 09:14:00,-2.7299999999995634,SL/TP
BUY,3367.16,3365.05,3370.3249999999994,3370.3249999999994,2025-06-12 09:20:00,closed,False,False,0,3370.3249999999994,2025-06-12 09:30:00,3.164999999999509,SL/TP
BUY,3373.38,3371.25,3376.5750000000003,3376.5750000000003,2025-06-12 09:50:00,closed,False,False,0,3371.25,2025-06-12 10:12:00,-2.130000000000109,SL/TP
BUY,3353.2,3347.0,3362.4999999999995,3362.4999999999995,2025-06-12 11:15:00,closed,False,False,0,3362.4999999999995,2025-06-12 12:13:00,9.299999999999727,SL/TP
BUY,3363.61,3355.28,3376.105,3376.105,2025-06-12 12:15:00,closed,False,False,0,3376.105,2025-06-12 13:27:00,12.49499999999989,SL/TP
BUY,3388.43,3386.6600000000003,3391.084999999999,3391.084999999999,2025-06-12 18:40:00,closed,False,False,0,3386.6600000000003,2025-06-12 18:41:00,-1.769999999999527,SL/TP
BUY,3379.15,3377.9700000000003,3380.92,3380.92,2025-06-12 20:25:00,closed,False,False,0,3380.92,2025-06-12 20:26:00,1.7699999999999818,SL/TP
BUY,3384.32,3382.4700000000003,3387.0950000000003,3387.0950000000003,2025-06-12 21:45:00,closed,False,False,0,3387.0950000000003,2025-06-12 22:31:00,2.775000000000091,SL/TP
BUY,3382.93,3380.8100000000004,3386.1099999999988,3386.1099999999988,2025-06-13 01:25:00,closed,False,False,0,3380.8100000000004,2025-06-13 01:36:00,-2.119999999999436,SL/TP
BUY,3380.25,3379.61,3381.21,3381.21,2025-06-13 01:40:00,closed,False,False,0,3381.21,2025-06-13 01:41:00,0.9600000000000364,SL/TP
BUY,3383.34,3382.92,3383.9700000000003,3383.9700000000003,2025-06-13 02:40:00,closed,False,False,0,3383.9700000000003,2025-06-13 02:41:00,0.6300000000001091,SL/TP
BUY,3425.67,3422.46,3430.485,3430.485,2025-06-13 09:35:00,closed,False,False,0,3422.46,2025-06-13 09:41:00,-3.2100000000000364,SL/TP
BUY,3412.25,3408.28,3418.205,3418.205,2025-06-13 09:50:00,closed,False,False,0,3418.205,2025-06-13 09:58:00,5.954999999999927,SL/TP
BUY,3408.0,3407.71,3408.435,3408.435,2025-06-13 10:10:00,closed,False,False,0,3408.435,2025-06-13 10:11:00,0.43499999999994543,SL/TP
BUY,3418.49,3414.1400000000003,3425.014999999999,3425.014999999999,2025-06-13 11:10:00,closed,False,False,0,3425.014999999999,2025-06-13 11:23:00,6.5249999999991815,SL/TP
BUY,3420.97,3418.4300000000003,3424.779999999999,3424.779999999999,2025-06-13 14:35:00,closed,False,False,0,3424.779999999999,2025-06-13 15:05:00,3.809999999999036,SL/TP
BUY,3433.67,3431.3,3437.225,3437.225,2025-06-13 17:35:00,closed,False,False,0,3437.225,2025-06-13 17:45:00,3.5549999999998363,SL/TP
BUY,3429.14,3427.44,3431.6899999999996,3431.6899999999996,2025-06-13 19:45:00,closed,False,False,0,3431.6899999999996,2025-06-13 20:10:00,2.549999999999727,SL/TP
BUY,3445.13,3441.1800000000003,3451.055,3451.055,2025-06-16 03:15:00,closed,False,False,0,3451.055,2025-06-16 03:27:00,5.924999999999727,SL/TP
BUY,3443.06,3438.8100000000004,3449.4349999999995,3449.4349999999995,2025-06-16 05:05:00,closed,False,False,0,3438.8100000000004,2025-06-16 05:58:00,-4.249999999999545,SL/TP
BUY,3443.03,3432.76,3458.4350000000004,3458.4350000000004,2025-06-16 01:00:00,closed,False,False,0,3432.76,2025-06-16 06:44:00,-10.269999999999982,SL/TP
BUY,3430.19,3429.82,3430.745,3430.745,2025-06-16 07:30:00,closed,False,False,0,3430.745,2025-06-16 07:31:00,0.5549999999998363,SL/TP
BUY,3425.52,3424.09,3427.665,3427.665,2025-06-16 08:20:00,closed,False,False,0,3427.665,2025-06-16 08:25:00,2.144999999999982,SL/TP
BUY,3425.78,3421.8900000000003,3431.615,3431.615,2025-06-16 08:05:00,closed,False,False,0,3421.8900000000003,2025-06-16 08:37:00,-3.8899999999998727,SL/TP
BUY,3416.07,3412.79,3420.9900000000007,3420.9900000000007,2025-06-16 09:40:00,closed,False,False,0,3412.79,2025-06-16 10:11:00,-3.2800000000002,SL/TP
BUY,3411.74,3409.32,3415.369999999999,3415.369999999999,2025-06-16 10:20:00,closed,False,False,0,3415.369999999999,2025-06-16 10:22:00,3.6299999999991996,SL/TP
SELL,3399.49,3401.48,3396.504999999999,3396.504999999999,2025-06-16 19:20:00,closed,False,False,0,3396.504999999999,2025-06-16 20:33:00,2.985000000000582,SL/TP
SELL,3395.4,3397.1299999999997,3392.8050000000007,3392.8050000000007,2025-06-17 02:10:00,closed,False,False,0,3397.1299999999997,2025-06-17 02:22:00,-1.7299999999995634,SL/TP
SELL,3397.4,3400.29,3393.0650000000005,3393.0650000000005,2025-06-17 02:35:00,closed,False,False,0,3400.29,2025-06-17 02:55:00,-2.8899999999998727,SL/TP
SELL,3400.12,3403.1499999999996,3395.5750000000003,3395.5750000000003,2025-06-17 03:00:00,closed,False,False,0,3403.1499999999996,2025-06-17 03:35:00,-3.0299999999997453,SL/TP
SELL,3399.08,3402.81,3393.4849999999997,3393.4849999999997,2025-06-17 03:15:00,closed,False,False,0,3402.81,2025-06-17 03:35:00,-3.730000000000018,SL/TP
SELL,3399.08,3400.6099999999997,3396.7850000000003,3396.7850000000003,2025-06-17 05:50:00,closed,False,False,0,3396.7850000000003,2025-06-17 05:53:00,2.294999999999618,SL/TP
SELL,3394.84,3401.04,3385.5400000000004,3385.5400000000004,2025-06-17 04:50:00,closed,False,False,0,3385.5400000000004,2025-06-17 06:09:00,9.299999999999727,SL/TP
SELL,3388.22,3395.6299999999997,3377.105,3377.105,2025-06-17 09:05:00,closed,False,False,0,3377.105,2025-06-17 12:08:00,11.114999999999782,SL/TP
SELL,3397.99,3400.2799999999997,3394.555,3394.555,2025-06-17 14:15:00,closed,False,False,0,3394.555,2025-06-17 14:21:00,3.4349999999999454,SL/TP
SELL,3388.08,3393.5299999999997,3379.905,3379.905,2025-06-17 15:00:00,closed,False,False,0,3393.5299999999997,2025-06-17 16:13:00,-5.449999999999818,SL/TP
SELL,3386.4,3393.46,3375.8100000000004,3375.8100000000004,2025-06-17 17:05:00,closed,False,False,0,3375.8100000000004,2025-06-17 17:33:00,10.58999999999969,SL/TP
SELL,3389.43,3390.7999999999997,3387.375,3387.375,2025-06-17 20:25:00,closed,False,False,0,3390.7999999999997,2025-06-17 20:35:00,-1.3699999999998909,SL/TP
SELL,3390.24,3391.1299999999997,3388.9049999999997,3388.9049999999997,2025-06-17 20:35:00,closed,False,False,0,3388.9049999999997,2025-06-17 20:36:00,1.3350000000000364,SL/TP
SELL,3389.87,3391.2,3387.875,3387.875,2025-06-17 20:45:00,closed,False,False,0,3391.2,2025-06-17 20:51:00,-1.3299999999999272,SL/TP
SELL,3391.5,3392.23,3390.4049999999997,3390.4049999999997,2025-06-17 21:25:00,closed,False,False,0,3392.23,2025-06-17 21:27:00,-0.7300000000000182,SL/TP
SELL,3384.26,3389.6499999999996,3376.175000000001,3376.175000000001,2025-06-17 21:55:00,closed,False,False,0,3389.6499999999996,2025-06-17 23:49:00,-5.389999999999418,SL/TP
SELL,3395.49,3396.27,3394.3199999999997,3394.3199999999997,2025-06-18 01:05:00,closed,False,False,0,3394.3199999999997,2025-06-18 01:07:00,1.1700000000000728,SL/TP
SELL,3388.68,3390.22,3386.37,3386.37,2025-06-18 02:35:00,closed,False,False,0,3386.37,2025-06-18 02:41:00,2.3099999999999454,SL/TP
SELL,3385.86,3386.23,3385.3050000000003,3385.3050000000003,2025-06-18 06:25:00,closed,False,False,0,3385.3050000000003,2025-06-18 06:26:00,0.5549999999998363,SL/TP
SELL,3389.24,3393.14,3383.3899999999994,3383.3899999999994,2025-06-18 08:35:00,closed,False,False,0,3383.3899999999994,2025-06-18 09:18:00,5.850000000000364,SL/TP
SELL,3383.8,3385.8599999999997,3380.710000000001,3380.710000000001,2025-06-18 11:55:00,closed,False,False,0,3380.710000000001,2025-06-18 12:35:00,3.089999999999236,SL/TP
SELL,3383.55,3388.7,3375.8250000000007,3375.8250000000007,2025-06-18 17:15:00,closed,False,False,0,3375.8250000000007,2025-06-18 17:20:00,7.724999999999454,SL/TP
BUY,3388.51,3384.3100000000004,3394.81,3394.81,2025-06-18 21:00:00,closed,False,False,0,3394.81,2025-06-18 21:08:00,6.299999999999727,SL/TP
BUY,3391.24,3385.46,3399.9099999999994,3399.9099999999994,2025-06-18 21:10:00,closed,False,False,0,3385.46,2025-06-18 21:45:00,-5.779999999999745,SL/TP
SELL,3378.84,3380.37,3376.5450000000005,3376.5450000000005,2025-06-19 03:25:00,closed,False,False,0,3380.37,2025-06-19 03:31:00,-1.5299999999997453,SL/TP
SELL,3380.95,3383.48,3377.1549999999997,3377.1549999999997,2025-06-19 03:50:00,closed,False,False,0,3383.48,2025-06-19 04:04:00,-2.5300000000002,SL/TP
SELL,3384.49,3388.1299999999997,3379.0299999999997,3379.0299999999997,2025-06-19 04:05:00,closed,False,False,0,3379.0299999999997,2025-06-19 04:18:00,5.460000000000036,SL/TP
SELL,3378.03,3381.6699999999996,3372.570000000001,3372.570000000001,2025-06-19 04:55:00,closed,False,False,0,3372.570000000001,2025-06-19 06:20:00,5.459999999999127,SL/TP
SELL,3371.28,3373.74,3367.590000000001,3367.590000000001,2025-06-19 12:30:00,closed,False,False,0,3373.74,2025-06-19 13:15:00,-2.4599999999995816,SL/TP
SELL,3377.87,3379.2,3375.875,3375.875,2025-06-19 13:45:00,closed,False,False,0,3375.875,2025-06-19 13:49:00,1.9949999999998909,SL/TP
SELL,3371.99,3373.98,3369.004999999999,3369.004999999999,2025-06-19 14:50:00,closed,False,False,0,3369.004999999999,2025-06-19 15:08:00,2.985000000000582,SL/TP
SELL,3367.22,3369.62,3363.62,3363.62,2025-06-19 17:20:00,closed,False,False,0,3363.62,2025-06-19 17:26:00,3.599999999999909,SL/TP
SELL,3372.97,3374.2999999999997,3370.975,3370.975,2025-06-19 20:15:00,closed,False,False,0,3374.2999999999997,2025-06-19 20:21:00,-1.3299999999999272,SL/TP
SELL,3373.52,3375.6499999999996,3370.3250000000007,3370.3250000000007,2025-06-19 20:30:00,closed,False,False,0,3370.3250000000007,2025-06-19 20:32:00,3.194999999999254,SL/TP
SELL,3368.38,3371.0,3364.4500000000003,3364.4500000000003,2025-06-20 01:05:00,closed,False,False,0,3364.4500000000003,2025-06-20 01:12:00,3.9299999999998363,SL/TP
SELL,3366.05,3368.5099999999998,3362.3600000000006,3362.3600000000006,2025-06-20 03:25:00,closed,False,False,0,3368.5099999999998,2025-06-20 03:56:00,-2.4599999999995816,SL/TP
SELL,3366.57,3370.6,3360.5250000000005,3360.5250000000005,2025-06-20 02:35:00,closed,False,False,0,3360.5250000000005,2025-06-20 04:11:00,6.044999999999618,SL/TP
SELL,3366.26,3371.48,3358.4300000000003,3358.4300000000003,2025-06-19 20:45:00,closed,False,False,0,3358.4300000000003,2025-06-20 04:18:00,7.829999999999927,SL/TP
SELL,3353.75,3356.81,3349.16,3349.16,2025-06-20 08:00:00,closed,False,False,0,3349.16,2025-06-20 08:30:00,4.5900000000001455,SL/TP
SELL,3347.85,3349.97,3344.67,3344.67,2025-06-20 10:55:00,closed,False,False,0,3349.97,2025-06-20 11:20:00,-2.119999999999891,SL/TP
SELL,3354.93,3355.25,3354.45,3354.45,2025-06-20 12:15:00,closed,False,False,0,3354.45,2025-06-20 12:16:00,0.4800000000000182,SL/TP
SELL,3358.75,3359.1499999999996,3358.1500000000005,3358.1500000000005,2025-06-20 12:45:00,closed,False,False,0,3359.1499999999996,2025-06-20 12:46:00,-0.3999999999996362,SL/TP
SELL,3353.94,3355.08,3352.2300000000005,3352.2300000000005,2025-06-20 14:15:00,closed,False,False,0,3352.2300000000005,2025-06-20 14:26:00,1.7099999999995816,SL/TP
SELL,3367.38,3368.9199999999996,3365.0700000000006,3365.0700000000006,2025-06-23 12:15:00,closed,False,False,0,3368.9199999999996,2025-06-23 12:27:00,-1.5399999999995089,SL/TP
SELL,3367.39,3368.89,3365.14,3365.14,2025-06-23 12:25:00,closed,False,False,0,3368.89,2025-06-23 12:27:00,-1.5,SL/TP
BUY,3370.9,3366.2000000000003,3377.95,3377.95,2025-06-23 16:30:00,closed,False,False,0,3377.95,2025-06-23 16:40:00,7.049999999999727,SL/TP
SELL,3348.83,3352.99,3342.59,3342.59,2025-06-24 04:30:00,closed,False,False,0,3342.59,2025-06-24 04:46:00,6.239999999999782,SL/TP
SELL,3350.72,3353.0499999999997,3347.225,3347.225,2025-06-24 05:15:00,closed,False,False,0,3347.225,2025-06-24 05:20:00,3.494999999999891,SL/TP
SELL,3350.57,3353.5,3346.175,3346.175,2025-06-24 07:10:00,closed,False,False,0,3346.175,2025-06-24 08:05:00,4.394999999999982,SL/TP
SELL,3328.09,3328.8599999999997,3326.935000000001,3326.935000000001,2025-06-24 12:00:00,closed,False,False,0,3326.935000000001,2025-06-24 12:02:00,1.1549999999992906,SL/TP
SELL,3323.45,3326.1,3319.4749999999995,3319.4749999999995,2025-06-24 14:35:00,closed,False,False,0,3319.4749999999995,2025-06-24 14:50:00,3.975000000000364,SL/TP
SELL,3319.75,3320.0899999999997,3319.2400000000007,3319.2400000000007,2025-06-24 19:55:00,closed,False,False,0,3320.0899999999997,2025-06-24 19:56:00,-0.33999999999969077,SL/TP
SELL,3320.71,3321.12,3320.0950000000003,3320.0950000000003,2025-06-24 20:10:00,closed,False,False,0,3320.0950000000003,2025-06-24 20:11:00,0.6149999999997817,SL/TP
SELL,3320.58,3321.35,3319.425,3319.425,2025-06-24 20:35:00,closed,False,False,0,3319.425,2025-06-24 20:48:00,1.1549999999997453,SL/TP
SELL,3320.18,3321.4199999999996,3318.32,3318.32,2025-06-24 20:45:00,closed,False,False,0,3318.32,2025-06-24 20:52:00,1.8599999999996726,SL/TP
SELL,3316.5,3318.0099999999998,3314.2350000000006,3314.2350000000006,2025-06-24 21:30:00,closed,False,False,0,3318.0099999999998,2025-06-24 21:43:00,-1.5099999999997635,SL/TP
SELL,3317.09,3318.6299999999997,3314.7800000000007,3314.7800000000007,2025-06-24 21:50:00,closed,False,False,0,3318.6299999999997,2025-06-24 22:29:00,-1.5399999999995089,SL/TP
SELL,3324.6,3325.37,3323.4449999999997,3323.4449999999997,2025-06-24 22:45:00,closed,False,False,0,3323.4449999999997,2025-06-24 22:48:00,1.1550000000002,SL/TP
SELL,3324.07,3324.64,3323.2150000000006,3323.2150000000006,2025-06-24 23:00:00,closed,False,False,0,3323.2150000000006,2025-06-24 23:01:00,0.8549999999995634,SL/TP
SELL,3324.17,3324.58,3323.5550000000003,3323.5550000000003,2025-06-24 23:10:00,closed,False,False,0,3323.5550000000003,2025-06-24 23:13:00,0.6149999999997817,SL/TP
SELL,3321.46,3322.8399999999997,3319.3900000000003,3319.3900000000003,2025-06-25 01:40:00,closed,False,False,0,3322.8399999999997,2025-06-25 02:05:00,-1.3799999999996544,SL/TP
SELL,3327.21,3329.68,3323.505,3323.505,2025-06-25 03:40:00,closed,False,False,0,3329.68,2025-06-25 04:10:00,-2.4699999999998,SL/TP
SELL,3331.79,3333.1899999999996,3329.6900000000005,3329.6900000000005,2025-06-25 04:20:00,closed,False,False,0,3329.6900000000005,2025-06-25 04:25:00,2.0999999999994543,SL/TP
SELL,3332.41,3333.0499999999997,3331.45,3331.45,2025-06-25 04:40:00,closed,False,False,0,3333.0499999999997,2025-06-25 04:41:00,-0.6399999999998727,SL/TP
SELL,3333.1,3335.3799999999997,3329.6800000000003,3329.6800000000003,2025-06-25 05:10:00,closed,False,False,0,3329.6800000000003,2025-06-25 05:42:00,3.419999999999618,SL/TP
SELL,3329.02,3330.73,3326.455,3326.455,2025-06-25 05:50:00,closed,False,False,0,3330.73,2025-06-25 06:13:00,-1.7100000000000364,SL/TP
SELL,3330.23,3331.6699999999996,3328.0700000000006,3328.0700000000006,2025-06-25 06:35:00,closed,False,False,0,3328.0700000000006,2025-06-25 06:39:00,2.1599999999993997,SL/TP
SELL,3332.36,3333.8799999999997,3330.080000000001,3330.080000000001,2025-06-25 08:55:00,closed,False,False,0,3330.080000000001,2025-06-25 09:10:00,2.2799999999992906,SL/TP
SELL,3328.7,3334.1099999999997,3320.585,3320.585,2025-06-25 10:10:00,closed,False,False,0,3334.1099999999997,2025-06-25 10:30:00,-5.4099999999998545,SL/TP
SELL,3324.89,3328.6299999999997,3319.28,3319.28,2025-06-25 14:45:00,closed,False,False,0,3328.6299999999997,2025-06-25 15:27:00,-3.7399999999997817,SL/TP
SELL,3325.68,3329.6099999999997,3319.785,3319.785,2025-06-25 15:35:00,closed,False,False,0,3319.785,2025-06-25 15:44:00,5.894999999999982,SL/TP
