type,entry_price,stop_loss,take_profit,initial_tp,entry_time,status,breakeven_applied,tp_extended,trailing_steps,exit_price,exit_time,pnl,exit_reason
BUY,3484.77,3485.27,3542.77,3542.77,2025-09-02 15:54:00,closed,True,False,0,3542.77,2025-09-03 03:24:00,58.0,SL/TP
BUY,3484.11,3484.61,3542.11,3542.11,2025-09-02 16:02:00,closed,True,False,0,3542.11,2025-09-03 03:24:00,58.0,SL/TP
BUY,3484.42,3484.92,3542.42,3542.42,2025-09-02 16:12:00,closed,True,False,0,3542.42,2025-09-03 03:24:00,58.0,SL/TP
BUY,3484.34,3484.84,3542.34,3542.34,2025-09-02 16:15:00,closed,True,False,0,3542.34,2025-09-03 03:24:00,58.0,SL/TP
BUY,3545.88,3546.38,3603.88,3603.88,2025-09-04 17:59:00,closed,True,False,0,3546.38,2025-09-04 20:34:00,0.5,SL/TP
BUY,3544.95,3545.45,3602.95,3602.95,2025-09-04 17:56:00,closed,True,False,0,3545.45,2025-09-04 20:35:00,0.5,SL/TP
BUY,3544.86,3545.36,3602.86,3602.86,2025-09-04 17:58:00,closed,True,False,0,3545.36,2025-09-04 20:35:00,0.5,SL/TP
BUY,3544.05,3544.55,3602.05,3602.05,2025-09-04 17:50:00,closed,True,False,0,3544.55,2025-09-04 20:46:00,0.5,SL/TP
BUY,3544.22,3544.72,3602.22,3602.22,2025-09-04 17:55:00,closed,True,False,0,3544.72,2025-09-04 20:46:00,0.5,SL/TP
BUY,3548.06,3548.56,3606.06,3606.06,2025-09-04 22:16:00,closed,True,False,0,3548.56,2025-09-05 09:27:00,0.5,SL/TP
BUY,3547.82,3548.32,3605.82,3605.82,2025-09-04 21:45:00,closed,True,False,0,3548.32,2025-09-05 10:17:00,0.5,SL/TP
BUY,3547.84,3548.34,3605.84,3605.84,2025-09-04 22:11:00,closed,True,False,0,3548.34,2025-09-05 10:17:00,0.5,SL/TP
BUY,3547.46,3547.96,3605.46,3605.46,2025-09-04 21:39:00,closed,True,False,0,3547.96,2025-09-05 10:31:00,0.5,SL/TP
BUY,3547.53,3548.03,3605.53,3605.53,2025-09-04 21:42:00,closed,True,False,0,3548.03,2025-09-05 10:31:00,0.5,SL/TP
BUY,3553.25,3553.75,3611.25,3611.25,2025-09-05 09:33:00,closed,True,False,0,3611.25,2025-09-08 10:32:00,58.0,SL/TP
BUY,3551.04,3551.54,3609.04,3609.04,2025-09-05 12:40:00,closed,True,False,0,3609.04,2025-09-08 10:20:00,58.0,SL/TP
BUY,3552.84,3553.34,3610.84,3610.84,2025-09-05 12:48:00,closed,True,False,0,3610.84,2025-09-08 10:32:00,58.0,SL/TP
BUY,3552.07,3552.57,3610.07,3610.07,2025-09-05 12:50:00,closed,True,False,0,3610.07,2025-09-08 10:21:00,58.0,SL/TP
BUY,3552.72,3553.22,3610.72,3610.72,2025-09-05 12:51:00,closed,True,False,0,3610.72,2025-09-08 10:32:00,58.0,SL/TP
BUY,3551.04,3551.54,3609.04,3609.04,2025-09-05 12:40:00,closed,True,False,0,3609.04,2025-09-08 10:20:00,58.0,SL/TP
BUY,3552.07,3552.57,3610.07,3610.07,2025-09-05 12:50:00,closed,True,False,0,3610.07,2025-09-08 10:21:00,58.0,SL/TP
BUY,3553.25,3553.75,3611.25,3611.25,2025-09-05 09:33:00,closed,True,False,0,3611.25,2025-09-08 10:32:00,58.0,SL/TP
BUY,3552.84,3553.34,3610.84,3610.84,2025-09-05 12:48:00,closed,True,False,0,3610.84,2025-09-08 10:32:00,58.0,SL/TP
BUY,3552.72,3553.22,3610.72,3610.72,2025-09-05 12:51:00,closed,True,False,0,3610.72,2025-09-08 10:32:00,58.0,SL/TP
BUY,3642.41,3642.91,3700.41,3700.41,2025-09-10 09:36:00,closed,True,False,0,3642.91,2025-09-10 15:38:00,0.5,SL/TP
BUY,3642.46,3642.96,3700.46,3700.46,2025-09-10 09:43:00,closed,True,False,0,3642.96,2025-09-10 15:38:00,0.5,SL/TP
BUY,3642.36,3642.86,3700.36,3700.36,2025-09-10 10:01:00,closed,True,False,0,3642.86,2025-09-10 15:38:00,0.5,SL/TP
BUY,3643.41,3643.91,3701.41,3701.41,2025-09-10 10:02:00,closed,True,False,0,3643.91,2025-09-10 15:38:00,0.5,SL/TP
BUY,3643.36,3643.86,3701.36,3701.36,2025-09-10 10:33:00,closed,True,False,0,3643.86,2025-09-10 15:38:00,0.5,SL/TP
BUY,3647.03,3647.53,3705.03,3705.03,2025-09-10 16:05:00,closed,True,False,0,3705.03,2025-09-17 21:09:00,58.0,SL/TP
BUY,3647.28,3647.78,3705.28,3705.28,2025-09-10 16:09:00,closed,True,False,0,3705.28,2025-09-17 21:09:00,58.0,SL/TP
BUY,3647.74,3648.24,3705.74,3705.74,2025-09-10 16:20:00,closed,True,False,0,3705.74,2025-09-17 21:09:00,58.0,SL/TP
BUY,3647.31,3647.81,3705.31,3705.31,2025-09-10 16:24:00,closed,True,False,0,3705.31,2025-09-17 21:09:00,58.0,SL/TP
BUY,3647.92,3648.42,3705.92,3705.92,2025-09-10 16:28:00,closed,True,False,0,3705.92,2025-09-17 21:09:00,58.0,SL/TP
BUY,3647.03,3647.53,3705.03,3705.03,2025-09-10 16:05:00,closed,True,False,0,3705.03,2025-09-17 21:09:00,58.0,SL/TP
BUY,3647.28,3647.78,3705.28,3705.28,2025-09-10 16:09:00,closed,True,False,0,3705.28,2025-09-17 21:09:00,58.0,SL/TP
BUY,3647.74,3648.24,3705.74,3705.74,2025-09-10 16:20:00,closed,True,False,0,3705.74,2025-09-17 21:09:00,58.0,SL/TP
BUY,3647.31,3647.81,3705.31,3705.31,2025-09-10 16:24:00,closed,True,False,0,3705.31,2025-09-17 21:09:00,58.0,SL/TP
BUY,3647.92,3648.42,3705.92,3705.92,2025-09-10 16:28:00,closed,True,False,0,3705.92,2025-09-17 21:09:00,58.0,SL/TP
BUY,3656.37,3656.87,3714.37,3714.37,2025-09-19 16:31:00,closed,True,False,0,3714.37,2025-09-22 09:40:00,58.0,SL/TP
