type,entry_price,stop_loss,take_profit,initial_tp,entry_time,status,breakeven_applied,tp_extended,trailing_steps,exit_price,exit_time,pnl,exit_reason
SELL,1897.01,1898.3300000000002,1895.0299999999997,1895.0299999999997,2020-12-31 18:40:00,closed,False,False,0,1895.0299999999997,2020-12-31 18:43:00,1.9800000000002456,SL/TP
SELL,1911.49,1913.92,1907.8449999999998,1907.8449999999998,2021-01-04 02:05:00,closed,False,False,0,1913.92,2021-01-04 03:00:00,-2.4300000000000637,SL/TP
SELL,1916.1,1917.2,1914.4499999999998,1914.4499999999998,2021-01-04 03:15:00,closed,False,False,0,1914.4499999999998,2021-01-04 03:19:00,1.650000000000091,SL/TP
SELL,1921.65,1922.3600000000001,1920.585,1920.585,2021-01-04 05:05:00,closed,False,False,0,1922.3600000000001,2021-01-04 05:16:00,-0.7100000000000364,SL/TP
SELL,1924.29,1925.46,1922.5349999999999,1922.5349999999999,2021-01-04 05:45:00,closed,False,False,0,1922.5349999999999,2021-01-04 05:49:00,1.7550000000001091,SL/TP
SELL,1921.7,1923.15,1919.525,1919.525,2021-01-04 07:15:00,closed,False,False,0,1919.525,2021-01-04 07:21:00,2.1749999999999545,SL/TP
SELL,1934.49,1935.3600000000001,1933.185,1933.185,2021-01-04 10:30:00,closed,False,False,0,1933.185,2021-01-04 10:33:00,1.3050000000000637,SL/TP
SELL,1932.81,1934.77,1929.87,1929.87,2021-01-04 10:40:00,closed,False,False,0,1929.87,2021-01-04 12:26:00,2.9400000000000546,SL/TP
SELL,1930.31,1931.72,1928.1949999999997,1928.1949999999997,2021-01-04 12:25:00,closed,False,False,0,1928.1949999999997,2021-01-04 12:28:00,2.1150000000002365,SL/TP
SELL,1933.94,1934.56,1933.0100000000002,1933.0100000000002,2021-01-04 14:35:00,closed,False,False,0,1933.0100000000002,2021-01-04 14:38:00,0.9299999999998363,SL/TP
SELL,1940.96,1942.21,1939.085,1939.085,2021-01-04 15:40:00,closed,False,False,0,1939.085,2021-01-04 16:02:00,1.875,SL/TP
SELL,1939.46,1941.82,1935.92,1935.92,2021-01-04 19:10:00,closed,False,False,0,1935.92,2021-01-04 19:15:00,3.5399999999999636,SL/TP
SELL,1935.4,1944.63,1921.555,1921.555,2021-01-04 17:10:00,closed,False,False,0,1944.63,2021-01-05 01:16:00,-9.230000000000018,SL/TP
SELL,1941.31,1944.22,1936.9449999999997,1936.9449999999997,2021-01-05 01:50:00,closed,False,False,0,1936.9449999999997,2021-01-05 03:00:00,4.3650000000002365,SL/TP
SELL,1939.43,1940.69,1937.54,1937.54,2021-01-05 07:30:00,closed,False,False,0,1937.54,2021-01-05 08:03:00,1.8900000000001,SL/TP
SELL,1937.56,1942.0900000000001,1930.7649999999996,1930.7649999999996,2021-01-05 06:15:00,closed,False,False,0,1942.0900000000001,2021-01-05 08:38:00,-4.5300000000002,SL/TP
SELL,1947.08,1948.47,1944.995,1944.995,2021-01-05 11:50:00,closed,False,False,0,1944.995,2021-01-05 12:14:00,2.0850000000000364,SL/TP
SELL,1950.43,1950.79,1949.8900000000003,1949.8900000000003,2021-01-05 15:20:00,closed,False,False,0,1949.8900000000003,2021-01-05 15:22:00,0.5399999999997362,SL/TP
SELL,1944.36,1950.26,1935.5099999999998,1935.5099999999998,2021-01-05 16:35:00,closed,False,False,0,1950.26,2021-01-05 18:51:00,-5.900000000000091,SL/TP
SELL,1951.27,1952.38,1949.6049999999998,1949.6049999999998,2021-01-05 22:20:00,closed,False,False,0,1949.6049999999998,2021-01-05 22:24:00,1.665000000000191,SL/TP
BUY,1951.16,1949.1299999999999,1954.2050000000004,1954.2050000000004,2021-01-06 01:05:00,closed,False,False,0,1949.1299999999999,2021-01-06 01:06:00,-2.0300000000002,SL/TP
BUY,1944.52,1943.1299999999999,1946.605,1946.605,2021-01-06 09:05:00,closed,False,False,0,1946.605,2021-01-06 09:09:00,2.0850000000000364,SL/TP
BUY,1945.09,1943.59,1947.34,1947.34,2021-01-06 14:00:00,closed,False,False,0,1947.34,2021-01-06 14:01:00,2.25,SL/TP
SELL,1919.07,1919.74,1918.0649999999998,1918.0649999999998,2021-01-06 21:45:00,closed,False,False,0,1918.0649999999998,2021-01-06 21:46:00,1.0050000000001091,SL/TP
SELL,1920.21,1921.51,1918.2600000000002,1918.2600000000002,2021-01-06 21:55:00,closed,False,False,0,1918.2600000000002,2021-01-06 22:00:00,1.949999999999818,SL/TP
SELL,1923.31,1924.06,1922.185,1922.185,2021-01-06 22:10:00,closed,False,False,0,1922.185,2021-01-06 22:13:00,1.125,SL/TP
SELL,1923.35,1924.41,1921.7599999999998,1921.7599999999998,2021-01-06 22:20:00,closed,False,False,0,1921.7599999999998,2021-01-06 22:22:00,1.5900000000001455,SL/TP
SELL,1920.61,1922.8500000000001,1917.2499999999995,1917.2499999999995,2021-01-07 02:50:00,closed,False,False,0,1917.2499999999995,2021-01-07 03:01:00,3.3600000000003547,SL/TP
SELL,1918.06,1918.81,1916.935,1916.935,2021-01-07 07:30:00,closed,False,False,0,1916.935,2021-01-07 07:34:00,1.125,SL/TP
SELL,1925.78,1927.0,1923.9499999999998,1923.9499999999998,2021-01-07 09:00:00,closed,False,False,0,1927.0,2021-01-07 09:01:00,-1.2200000000000273,SL/TP
SELL,1921.81,1923.24,1919.665,1919.665,2021-01-07 09:50:00,closed,False,False,0,1919.665,2021-01-07 10:00:00,2.144999999999982,SL/TP
SELL,1915.31,1918.27,1910.87,1910.87,2021-01-07 14:20:00,closed,False,False,0,1918.27,2021-01-07 14:45:00,-2.9600000000000364,SL/TP
SELL,1915.08,1918.13,1910.5049999999997,1910.5049999999997,2021-01-07 15:45:00,closed,False,False,0,1910.5049999999997,2021-01-07 15:51:00,4.575000000000273,SL/TP
SELL,1914.44,1915.43,1912.955,1912.955,2021-01-07 18:35:00,closed,False,False,0,1912.955,2021-01-07 18:38:00,1.4850000000001273,SL/TP
SELL,1915.09,1916.78,1912.5549999999998,1912.5549999999998,2021-01-08 02:40:00,closed,False,False,0,1912.5549999999998,2021-01-08 03:00:00,2.535000000000082,SL/TP
SELL,1909.56,1911.51,1906.6349999999998,1906.6349999999998,2021-01-08 07:35:00,closed,False,False,0,1906.6349999999998,2021-01-08 08:14:00,2.925000000000182,SL/TP
SELL,1907.51,1909.19,1904.9899999999998,1904.9899999999998,2021-01-08 09:50:00,closed,False,False,0,1904.9899999999998,2021-01-08 09:57:00,2.520000000000209,SL/TP
SELL,1890.69,1893.3,1886.775,1886.775,2021-01-08 14:25:00,closed,False,False,0,1886.775,2021-01-08 14:40:00,3.9149999999999636,SL/TP
SELL,1886.33,1889.19,1882.0399999999997,1882.0399999999997,2021-01-08 16:25:00,closed,False,False,0,1882.0399999999997,2021-01-08 16:35:00,4.290000000000191,SL/TP
SELL,1843.7,1849.19,1835.4650000000001,1835.4650000000001,2021-01-11 01:50:00,closed,False,False,0,1849.19,2021-01-11 02:09:00,-5.490000000000009,SL/TP
SELL,1849.78,1849.28,1840.7649999999999,1840.7649999999999,2021-01-11 01:10:00,closed,True,False,0,1840.7649999999999,2021-01-11 03:00:00,9.0150000000001,SL/TP
SELL,1830.86,1834.95,1824.7249999999997,1824.7249999999997,2021-01-11 05:20:00,closed,False,False,0,1834.95,2021-01-11 07:14:00,-4.0900000000001455,SL/TP
SELL,1840.8,1842.3,1838.55,1838.55,2021-01-11 07:40:00,closed,False,False,0,1838.55,2021-01-11 07:47:00,2.25,SL/TP
SELL,1842.12,1843.75,1839.6749999999997,1839.6749999999997,2021-01-11 08:10:00,closed,False,False,0,1843.75,2021-01-11 08:22:00,-1.6300000000001091,SL/TP
SELL,1847.32,1849.31,1844.335,1844.335,2021-01-11 08:35:00,closed,False,False,0,1844.335,2021-01-11 08:42:00,2.9849999999999,SL/TP
SELL,1848.54,1848.75,1848.225,1848.225,2021-01-11 09:10:00,closed,False,False,0,1848.75,2021-01-11 09:11:00,-0.21000000000003638,SL/TP
SELL,1854.29,1855.15,1852.9999999999998,1852.9999999999998,2021-01-11 10:15:00,closed,False,False,0,1855.15,2021-01-11 10:17:00,-0.8600000000001273,SL/TP
SELL,1848.32,1850.45,1845.1249999999998,1845.1249999999998,2021-01-11 11:50:00,closed,False,False,0,1850.45,2021-01-11 12:14:00,-2.130000000000109,SL/TP
SELL,1849.08,1852.06,1844.61,1844.61,2021-01-11 12:25:00,closed,False,False,0,1852.06,2021-01-11 12:59:00,-2.980000000000018,SL/TP
SELL,1849.28,1850.46,1847.5099999999998,1847.5099999999998,2021-01-11 14:05:00,closed,False,False,0,1850.46,2021-01-11 14:11:00,-1.1800000000000637,SL/TP
SELL,1847.7,1849.82,1844.5200000000002,1844.5200000000002,2021-01-11 20:45:00,closed,False,False,0,1844.5200000000002,2021-01-11 23:07:00,3.1799999999998363,SL/TP
SELL,1845.3,1846.88,1842.9299999999998,1842.9299999999998,2021-01-12 02:15:00,closed,False,False,0,1846.88,2021-01-12 02:48:00,-1.5800000000001546,SL/TP
SELL,1850.88,1852.21,1848.8850000000002,1848.8850000000002,2021-01-12 05:35:00,closed,False,False,0,1848.8850000000002,2021-01-12 06:31:00,1.9949999999998909,SL/TP
SELL,1857.71,1858.45,1856.6,1856.6,2021-01-12 08:00:00,closed,False,False,0,1856.6,2021-01-12 08:05:00,1.1100000000001273,SL/TP
SELL,1857.02,1858.14,1855.3399999999997,1855.3399999999997,2021-01-12 08:10:00,closed,False,False,0,1855.3399999999997,2021-01-12 08:16:00,1.680000000000291,SL/TP
SELL,1859.96,1860.6000000000001,1859.0,1859.0,2021-01-12 09:10:00,closed,False,False,0,1860.6000000000001,2021-01-12 09:12:00,-0.6400000000001,SL/TP
SELL,1860.49,1860.8300000000002,1859.9799999999998,1859.9799999999998,2021-01-12 09:25:00,closed,False,False,0,1860.8300000000002,2021-01-12 09:26:00,-0.3400000000001455,SL/TP
SELL,1860.31,1861.99,1857.79,1857.79,2021-01-12 14:00:00,closed,False,False,0,1857.79,2021-01-12 14:16:00,2.519999999999982,SL/TP
SELL,1854.92,1857.46,1851.1100000000001,1851.1100000000001,2021-01-12 21:40:00,closed,False,False,0,1857.46,2021-01-13 01:56:00,-2.5399999999999636,SL/TP
SELL,1856.39,1857.72,1854.3950000000002,1854.3950000000002,2021-01-13 03:05:00,closed,False,False,0,1857.72,2021-01-13 03:28:00,-1.3299999999999272,SL/TP
BUY,1856.96,1854.4099999999999,1860.7850000000003,1860.7850000000003,2021-01-13 03:25:00,closed,False,False,0,1860.7850000000003,2021-01-13 03:34:00,3.825000000000273,SL/TP
BUY,1859.59,1859.02,1860.4449999999997,1860.4449999999997,2021-01-13 06:35:00,closed,False,False,0,1860.4449999999997,2021-01-13 06:38:00,0.8549999999997908,SL/TP
BUY,1859.83,1859.03,1861.0299999999997,1861.0299999999997,2021-01-13 09:30:00,closed,False,False,0,1861.0299999999997,2021-01-13 09:32:00,1.199999999999818,SL/TP
BUY,1860.99,1856.98,1867.005,1867.005,2021-01-13 08:05:00,closed,False,False,0,1856.98,2021-01-13 10:00:00,-4.009999999999991,SL/TP
SELL,1858.84,1861.72,1854.5199999999998,1854.5199999999998,2021-01-13 09:45:00,closed,False,False,0,1854.5199999999998,2021-01-13 10:34:00,4.320000000000164,SL/TP
SELL,1855.54,1856.3600000000001,1854.3099999999997,1854.3099999999997,2021-01-13 12:25:00,closed,False,False,0,1854.3099999999997,2021-01-13 12:28:00,1.2300000000002456,SL/TP
SELL,1854.27,1855.7,1852.125,1852.125,2021-01-13 15:00:00,closed,False,False,0,1852.125,2021-01-13 15:07:00,2.144999999999982,SL/TP
SELL,1854.4,1857.3500000000001,1849.975,1849.975,2021-01-13 16:35:00,closed,False,False,0,1857.3500000000001,2021-01-13 16:46:00,-2.9500000000000455,SL/TP
BUY,1858.6,1855.86,1862.71,1862.71,2021-01-13 20:10:00,closed,False,False,0,1855.86,2021-01-13 20:26:00,-2.740000000000009,SL/TP
BUY,1857.35,1852.6599999999999,1864.385,1864.385,2021-01-13 16:50:00,closed,False,False,0,1852.6599999999999,2021-01-13 22:17:00,-4.690000000000055,SL/TP
SELL,1856.01,1858.65,1852.0499999999997,1852.0499999999997,2021-01-13 20:25:00,closed,False,False,0,1852.0499999999997,2021-01-13 22:40:00,3.9600000000002638,SL/TP
BUY,1856.55,1850.86,1865.085,1865.085,2021-01-13 15:30:00,closed,False,False,0,1850.86,2021-01-13 22:49:00,-5.690000000000055,SL/TP
SELL,1847.52,1850.24,1843.44,1843.44,2021-01-14 04:05:00,closed,False,False,0,1843.44,2021-01-14 04:22:00,4.079999999999927,SL/TP
SELL,1839.16,1843.04,1833.3400000000001,1833.3400000000001,2021-01-14 08:25:00,closed,False,False,0,1843.04,2021-01-14 08:39:00,-3.8799999999998818,SL/TP
SELL,1840.83,1842.64,1838.1149999999998,1838.1149999999998,2021-01-14 09:00:00,closed,False,False,0,1838.1149999999998,2021-01-14 09:43:00,2.7150000000001455,SL/TP
SELL,1840.98,1843.48,1837.23,1837.23,2021-01-14 15:00:00,closed,False,False,0,1843.48,2021-01-14 15:30:00,-2.5,SL/TP
SELL,1840.13,1842.92,1835.9450000000002,1835.9450000000002,2021-01-14 15:25:00,closed,False,False,0,1842.92,2021-01-14 15:30:00,-2.7899999999999636,SL/TP
SELL,1851.41,1851.76,1850.8850000000002,1850.8850000000002,2021-01-14 16:35:00,closed,False,False,0,1851.76,2021-01-14 16:36:00,-0.34999999999990905,SL/TP
SELL,1841.64,1845.3600000000001,1836.06,1836.06,2021-01-14 17:15:00,closed,False,False,0,1845.3600000000001,2021-01-14 17:33:00,-3.7200000000000273,SL/TP
SELL,1846.73,1848.8400000000001,1843.5649999999998,1843.5649999999998,2021-01-14 19:25:00,closed,False,False,0,1848.8400000000001,2021-01-14 19:49:00,-2.1100000000001273,SL/TP
BUY,1847.66,1845.75,1850.525,1850.525,2021-01-14 19:45:00,closed,False,False,0,1850.525,2021-01-14 19:51:00,2.865000000000009,SL/TP
SELL,1846.74,1847.93,1844.955,1844.955,2021-01-14 23:45:00,closed,False,False,0,1847.93,2021-01-15 01:06:00,-1.1900000000000546,SL/TP
SELL,1847.94,1851.13,1843.155,1843.155,2021-01-14 21:10:00,closed,False,False,0,1851.13,2021-01-15 02:19:00,-3.1900000000000546,SL/TP
SELL,1851.95,1853.3300000000002,1849.8799999999999,1849.8799999999999,2021-01-15 07:35:00,closed,False,False,0,1849.8799999999999,2021-01-15 07:39:00,2.0700000000001637,SL/TP
BUY,1851.23,1848.83,1854.8300000000002,1854.8300000000002,2021-01-15 09:35:00,closed,False,False,0,1854.8300000000002,2021-01-15 11:36:00,3.6000000000001364,SL/TP
SELL,1827.18,1829.48,1823.73,1823.73,2021-01-18 01:30:00,closed,False,False,0,1829.48,2021-01-18 01:35:00,-2.2999999999999545,SL/TP
SELL,1830.7,1832.5900000000001,1827.8649999999998,1827.8649999999998,2021-01-18 04:40:00,closed,False,False,0,1827.8649999999998,2021-01-18 05:19:00,2.8350000000002638,SL/TP
SELL,1838.4,1839.52,1836.7200000000003,1836.7200000000003,2021-01-18 08:20:00,closed,False,False,0,1839.52,2021-01-18 08:31:00,-1.1199999999998909,SL/TP
SELL,1837.97,1839.74,1835.315,1835.315,2021-01-18 08:05:00,closed,False,False,0,1839.74,2021-01-18 08:32:00,-1.7699999999999818,SL/TP
