type,entry_price,stop_loss,take_profit,initial_tp,entry_time,status,breakeven_applied,tp_extended,trailing_steps,exit_price,exit_time,pnl,exit_reason
BUY,1826.01,1826.51,1884.01,1884.01,2022-01-14 10:30:00,closed,True,False,0,1826.51,2022-01-19 17:00:00,0.5,SL/TP
BUY,1825.03,1825.53,1883.03,1883.03,2022-01-13 05:00:00,closed,True,False,0,1825.53,2022-01-26 21:00:00,0.5,SL/TP
BUY,1825.19,1825.69,1883.19,1883.19,2022-01-13 05:45:00,closed,True,False,0,1825.69,2022-01-26 21:00:00,0.5,SL/TP
BUY,1841.09,1841.59,1899.09,1899.09,2022-01-19 20:00:00,closed,True,False,0,1841.59,2022-01-25 17:00:00,0.5,SL/TP
BUY,1842.66,1843.16,1900.66,1900.66,2022-01-19 22:15:00,closed,True,False,0,1843.16,2022-01-25 16:45:00,0.5,SL/TP
BUY,1843.48,1843.98,1901.48,1901.48,2022-01-20 03:15:00,closed,True,False,0,1843.98,2022-01-26 09:45:00,0.5,SL/TP
BUY,1842.66,1843.16,1900.66,1900.66,2022-01-19 22:15:00,closed,True,False,0,1843.16,2022-01-25 16:45:00,0.5,SL/TP
BUY,1841.09,1841.59,1899.09,1899.09,2022-01-19 20:00:00,closed,True,False,0,1841.59,2022-01-25 17:00:00,0.5,SL/TP
BUY,1843.48,1843.98,1901.48,1901.48,2022-01-20 03:15:00,closed,True,False,0,1843.98,2022-01-26 09:45:00,0.5,SL/TP
BUY,1825.03,1825.53,1883.03,1883.03,2022-01-13 05:00:00,closed,True,False,0,1825.53,2022-01-26 21:00:00,0.5,SL/TP
BUY,1825.19,1825.69,1883.19,1883.19,2022-01-13 05:45:00,closed,True,False,0,1825.69,2022-01-26 21:00:00,0.5,SL/TP
SELL,1831.88,1831.38,1773.88,1773.88,2022-01-26 18:45:00,closed,True,False,0,1831.38,2022-01-26 21:30:00,0.5,SL/TP
BUY,1849.05,1811.05,1907.05,1907.05,2022-01-25 22:15:00,closed,False,False,0,1811.05,2022-01-27 08:30:00,-38.0,SL/TP
BUY,1847.84,1809.84,1905.84,1905.84,2022-01-25 23:30:00,closed,False,False,0,1809.84,2022-01-27 10:00:00,-38.0,SL/TP
SELL,1818.84,1818.34,1760.84,1760.84,2022-01-26 23:45:00,closed,True,False,0,1818.34,2022-02-07 18:30:00,0.5,SL/TP
SELL,1818.84,1818.34,1760.84,1760.84,2022-01-27 00:00:00,closed,True,False,0,1818.34,2022-02-07 18:30:00,0.5,SL/TP
SELL,1818.84,1818.34,1760.84,1760.84,2022-01-27 00:15:00,closed,True,False,0,1818.34,2022-02-07 18:30:00,0.5,SL/TP
