type,entry_price,stop_loss,take_profit,initial_tp,entry_time,status,breakeven_applied,tp_extended,trailing_steps,exit_price,exit_time,pnl,exit_reason
BUY,1846.76,1808.76,1904.76,1904.76,2022-01-26 09:00:00,closed,False,False,0,1808.76,2022-01-27 13:30:00,-38.0,SL/TP
BUY,1845.04,1807.04,1903.04,1903.04,2022-01-26 13:30:00,closed,False,False,0,1807.04,2022-01-27 14:45:00,-38.0,SL/TP
SELL,1802.26,1801.76,1744.26,1744.26,2022-02-03 16:15:00,closed,True,False,0,1801.76,2022-02-03 17:30:00,0.5,SL/TP
SELL,1803.12,1802.62,1745.12,1745.12,2022-02-03 17:45:00,closed,True,False,0,1802.62,2022-02-04 16:00:00,0.5,SL/TP
SELL,1797.53,1835.53,1739.53,1739.53,2022-02-02 06:45:00,closed,False,False,0,1835.53,2022-02-09 19:15:00,-38.0,SL/TP
SELL,1797.53,1835.53,1739.53,1739.53,2022-02-02 06:45:00,closed,False,False,0,1835.53,2022-02-09 19:15:00,-38.0,SL/TP
BUY,1832.73,1833.23,1890.73,1890.73,2022-02-09 23:15:00,closed,True,False,0,1890.73,2022-02-17 10:15:00,58.0,SL/TP
BUY,1832.87,1833.37,1890.87,1890.87,2022-02-09 23:45:00,closed,True,False,0,1890.87,2022-02-17 10:15:00,58.0,SL/TP
BUY,1832.87,1833.37,1890.87,1890.87,2022-02-10 00:00:00,closed,True,False,0,1890.87,2022-02-17 10:15:00,58.0,SL/TP
BUY,1832.87,1833.37,1890.87,1890.87,2022-02-10 00:15:00,closed,True,False,0,1890.87,2022-02-17 10:15:00,58.0,SL/TP
BUY,1832.87,1833.37,1890.87,1890.87,2022-02-10 00:30:00,closed,True,False,0,1890.87,2022-02-17 10:15:00,58.0,SL/TP
BUY,1832.73,1833.23,1890.73,1890.73,2022-02-09 23:15:00,closed,True,False,0,1890.73,2022-02-17 10:15:00,58.0,SL/TP
BUY,1832.87,1833.37,1890.87,1890.87,2022-02-09 23:45:00,closed,True,False,0,1890.87,2022-02-17 10:15:00,58.0,SL/TP
BUY,1832.87,1833.37,1890.87,1890.87,2022-02-10 00:00:00,closed,True,False,0,1890.87,2022-02-17 10:15:00,58.0,SL/TP
BUY,1832.87,1833.37,1890.87,1890.87,2022-02-10 00:15:00,closed,True,False,0,1890.87,2022-02-17 10:15:00,58.0,SL/TP
BUY,1832.87,1833.37,1890.87,1890.87,2022-02-10 00:30:00,closed,True,False,0,1890.87,2022-02-17 10:15:00,58.0,SL/TP
